Date,AQS_conc,PA_raw_conc,Model4,ModelBj,SSC
2023-06-15,7.636363636363637,7.434181818181818,7.68028218650101,5.383363927272726,8.043501390626263
2023-06-30,17.145833333333332,31.130895833333334,17.923259144217592,18.275631516666667,18.270781734449077
2023-07-01,13.3875,22.430125,14.26702173225463,13.6906617,14.559514600287038
2023-07-02,13.416666666666666,21.847875000000002,13.949774411019447,13.2554694,14.291989929638891
2023-07-04,9.0125,14.655708333333333,10.851365624513425,9.279578316666669,11.226941751574072
2023-08-13,6.516666666666667,6.553083333333333,7.481080652956482,4.964460666666667,7.827415077518518
2021-01-19,10.066666666666666,11.510041666666666,8.287956523447221,7.552840133333334,8.60971941186111
2021-01-29,6.891666666666667,7.917770833333333,6.7617871913375005,5.685943366666667,7.048340369041667
2021-02-03,6.425,3.9530625,5.049029973328242,3.677505,5.272073676717594
2021-02-04,10.779166666666667,13.568541666666667,9.111980161737963,8.920449933333334,9.31861461112037
2021-02-21,8.170833333333334,9.533479166666666,7.846382247679166,6.787659783333334,8.052786441458332
2021-03-05,6.133333333333333,6.612145833333333,6.666023711875001,5.146433516666667,6.901762679541667
2021-03-08,7.508333333333333,8.1274375,7.32459187940139,6.4579547,7.342505441319445
2021-03-09,5.929166666666666,5.181520833333333,6.038295735080554,4.397982366666667,6.261182525569444
2021-03-11,5.354166666666667,3.8272083333333335,5.727208845338427,3.6659505166666673,5.963155817407408
2021-04-02,6.825,4.528854166666667,6.168277248398149,5.139022583333333,5.924758315810186
2021-04-03,7.054166666666666,4.38175,5.721738165074075,4.337388550000001,5.779826846425926
2021-04-04,6.770833333333333,3.5774583333333334,5.526934104223612,3.7305587166666663,5.668921316388889
2021-04-05,7.466666666666667,4.917875,6.115013781241666,4.3029609,6.326443034083333
2021-04-06,8.933333333333334,6.985,6.91565660179213,5.135149400000001,7.251154380453705
2021-04-22,12.204166666666667,16.1609375,10.93384249973287,10.00321495,11.321263523837963
2021-04-28,9.270833333333334,8.371125000000001,7.875423269700463,5.9426922499999995,8.204997854037037
2021-05-07,6.929166666666666,6.21,7.044521035067129,4.804298750000001,7.364258391620371
2021-05-08,8.133333333333333,8.078166666666666,8.01539357948889,6.494339883333333,8.042297281444444
2021-05-09,7.2625,6.5381875,7.327813325860186,5.2068628,7.554908092939815
2021-05-15,6.85,3.879354166666667,5.990659654176852,3.680636933333334,6.245222233606482
2021-05-16,6.172727272727273,2.968977272727273,5.772477673588384,3.497317727272728,5.897798679570708
2021-05-17,5.785714285714286,2.6689523809523807,5.77791103742963,3.489416761904762,5.8412747766560855
2021-05-19,6.069565217391305,2.6498478260869565,5.583723041077295,2.9616769739130433,5.867882861792271
2021-05-20,7.729166666666667,3.3294375,5.812733448987963,3.2534697,6.127790718995371
2021-05-21,10.729166666666666,10.236812500000001,8.946714394554167,7.40197295,9.090946397291667
2021-05-24,6.495833333333334,3.7610625,5.979741284070833,3.5698076499999996,6.257180782458333
2021-05-25,8.525,8.237875,7.905593348369909,5.889071449999999,8.231421608925928
2021-10-18,6.308333333333334,4.387333333333333,6.058040359602779,3.795435366666667,6.376312823055556
2021-10-19,6.779166666666667,5.5815625,6.666851345606482,4.561085,6.937514606226852
2021-10-20,6.341666666666667,5.025,6.437927766181483,4.17304955,6.74753869451852
2021-11-09,7.275,5.8209583333333335,6.266832279339815,4.542419716666666,6.577436542101853
2021-11-28,13.95,20.225020833333332,12.116709917220835,12.206655916666666,12.474936604875
2021-11-29,5.647826086956521,4.814478260869565,5.84683240965314,4.179820869565218,6.076481254772948
2022-01-14,7.140909090909091,5.58375,6.315432524571718,4.8004256,6.46163841460101
2022-01-15,12.633333333333333,15.051729166666666,10.001731144453704,9.514087433333334,10.31536091250463
2022-01-18,7.385714285714286,7.925952380952381,6.886523451180425,5.904412647619048,7.084044153481481
2022-01-19,12.7125,14.6581875,9.667743195304167,9.245235399999999,9.997481848875
2022-01-29,7.778260869565218,5.667391304347826,5.676552272394687,4.593893443478261,5.899805934618358
2022-01-30,10.863636363636363,12.842613636363636,8.78314845070303,9.1624206,8.705740716469698
2022-01-31,16.495833333333334,22.571166666666667,12.717208282820371,13.506148833333334,13.042050640962964
2022-02-02,6.133333333333334,4.6155952380952385,5.774401385829101,3.9639179619047624,6.052866686089947
2022-02-14,9.425,9.1618125,7.670074438081482,7.140288049999999,7.628735714893519
2022-02-15,9.725,10.196,7.850442111291205,7.02777045,8.095303910546297
2022-02-16,6.279166666666667,2.8253541666666666,5.231431335097223,3.040233483333333,5.500704488236111
2022-02-20,8.066666666666666,7.992166666666667,7.206492538737038,5.827887433333332,7.4692915419629635
2022-03-13,5.254166666666666,2.8761458333333336,4.911358997142593,3.740180366666667,4.863265904115741
2022-03-22,7.833333333333333,4.892145833333333,6.310027778148612,4.1538226666666676,6.59241972851389
2022-03-26,6.695454545454545,5.605795454545454,6.4349608158272735,4.7556989454545455,6.612152762772728
2022-03-27,7.008333333333334,6.3743125,6.951308452317593,5.366315049999999,7.051830056282408
2022-04-10,4.923809523809524,2.8010952380952383,5.185978607502646,3.556505276190476,5.217572012497355
2022-04-11,6.680952380952381,4.380571428571429,5.913811116009525,4.051651714285715,6.1089436280000005
2022-04-20,7.029166666666667,4.3678333333333335,6.251757775551852,4.311526166666667,6.345937701148149
2022-04-21,7.591666666666667,3.5244583333333335,5.846045569561575,3.6490361666666664,6.029362967925927
2022-04-22,8.6875,3.689,5.835311479508334,3.5692651,6.0896713905
2022-04-23,8.883333333333333,4.234479166666667,6.103498854470834,3.791884883333333,6.392218971625001
2022-05-11,6.183333333333334,4.375604166666666,6.264062906916666,4.240874133333333,6.3920620877916665
2022-05-12,5.256521739130434,3.189217391304348,5.697412223720773,3.405797669565217,5.907865527748793
2022-05-13,6.133333333333333,5.372125,6.5618278170754625,4.287496599999999,6.902994052537037
2022-06-22,7.1875,6.282791666666666,7.30142855487176,5.048465833333334,7.541734363574074
2022-10-19,6.2,5.015208333333333,6.151216815834723,4.813834116666666,6.158277431777778
2022-10-20,7.783333333333333,8.002708333333333,7.225697314838427,6.185805566666668,7.332358647074074
2022-10-21,7.941666666666666,9.83725,8.27109349122222,7.229816849999999,8.369234637944444
2022-10-22,9.845833333333333,12.608208333333334,9.168578437032872,8.098860616666666,9.533683993962963
2022-11-18,9.2875,10.638708333333334,8.316702499008796,7.634150366666667,8.412759443370371
2022-12-17,6.579166666666667,7.312395833333333,6.972604064399538,5.570757366666665,7.18876983425463
2022-12-25,6.4625,7.217708333333333,5.9050969634398145,5.4562151666666665,6.095906957268518
2022-12-26,5.9875,6.606166666666667,6.079052504869446,5.529082483333333,6.1124266640555565
2022-12-27,6.395238095238095,6.571166666666667,6.456704034358731,5.80917019047619,6.377310459507937
2023-01-07,8.275,11.851583333333334,8.688960115117593,8.036202716666669,8.89114656974074
2023-01-27,5.4875,6.521395833333333,6.152376649851389,4.951015916666666,6.428514524402778
2023-01-28,10.3,13.7493125,9.369045773284723,8.77010315,9.695676106569445
2023-02-08,7.066666666666666,6.242604166666666,6.712825352222223,4.776813083333333,7.034668419236111
2023-02-14,6.8652173913043475,8.065173913043479,7.012164317549759,5.689877704347825,7.342320481980677
2023-03-15,6.758333333333334,7.863083333333333,7.321334639833334,6.337229266666668,7.334918645166667
2023-03-16,6.691304347826087,6.5986521739130435,6.592907102430434,5.001819478260869,6.886302414608696
2023-03-20,5.708333333333333,5.621479166666667,6.261651528353704,5.112321633333334,6.274377769671297
2023-03-21,8.866666666666667,9.5104375,7.803616471472221,6.851538200000001,7.974284541236112
2023-03-30,9.6625,9.59825,8.280926768817594,6.53764585,8.635551095740741
2023-03-31,6.7625,4.015916666666667,5.983816129565741,3.6439561833333336,6.2842951082592595
2023-04-18,8.895833333333334,10.224124999999999,8.652619514522685,7.5456316999999995,8.714746364481481
2023-04-19,9.5875,7.6974583333333335,7.688067659359723,6.005104816666668,7.832418731444444
2023-04-20,7.933333333333334,5.8625,6.924731535412038,4.931183000000001,7.10553487712963
2023-05-04,8.408333333333333,8.805833333333334,7.8545860980564814,6.1085532166666665,8.20446586201852
2023-05-05,8.816666666666666,10.452583333333333,8.649080668408796,7.0342106666666675,8.988930216953703
2023-05-30,10.85,16.017729166666665,11.150991050783798,9.879854733333332,11.57329500449537
2023-08-03,11.395833333333334,14.199479166666666,11.009921959387501,9.295166383333333,11.286818903291667
2023-08-04,8.766666666666667,7.321,8.087362194292592,5.59871015,8.351052832740741
2023-08-05,11.658333333333333,8.7133125,8.677962861871297,6.333443599999999,8.950284589578704
2023-08-06,7.866666666666666,7.728458333333333,8.313311642505093,5.870026516666666,8.557215804907408
2023-08-07,10.029166666666667,11.366083333333334,9.780694860388426,7.700306916666667,10.082998374657407
2023-08-08,9.190909090909091,11.466886363636364,9.60779229652677,7.471866690909091,10.02494774118687
2023-08-09,9.5375,12.747541666666667,10.24892908527361,8.284076133333336,10.618361032555557
2023-08-10,10.541666666666666,15.606895833333333,11.521003567401852,9.846746316666668,11.887291406023147
2023-08-11,11.025,9.820875000000001,9.129331784588427,6.839838550000002,9.442339367740741
2023-08-12,12.1,10.676083333333333,9.427950825773612,7.184076966666666,9.790611765472223
2023-08-13,12.741666666666667,15.065041666666668,11.290022281840278,9.567624983333333,11.649854199555556
2023-08-19,9.4125,7.031666666666666,8.179944233936574,5.7874415333333324,8.300964675342593
2023-08-20,9.925,11.321104166666666,10.102704389743518,8.126416333333333,10.222102089439815
2023-08-21,15.1,13.637875,10.894442975633336,9.157334299999999,11.10363116625
2023-08-23,12.508333333333333,8.376479166666666,8.585709493032407,6.250670033333334,8.816270596467593
2023-08-24,16.28333333333333,11.959020833333334,10.59756380304213,8.880631916666665,10.546573902078705
2023-08-25,23.383333333333333,19.606291666666667,13.62012159348241,12.716084783333335,13.694133097175929
2023-08-26,14.4875,21.945354166666668,14.471773044434261,13.709132683333335,14.660453871865741
2023-08-27,9.6125,15.229666666666667,12.137723572181944,10.861055333333335,12.001602862138888
2023-05-18,9.175,14.292083333333334,10.151266450210649,9.222632416666666,10.436027983101852
2023-05-22,13.758333333333333,31.134270833333332,17.069769976418055,18.051360866666663,17.47346610865278
2023-05-26,9.291666666666666,13.474520833333333,9.900583335025466,9.203697316666668,10.001521402078705
2023-05-27,8.491666666666667,13.012270833333334,9.675120996257407,8.917568366666666,9.79046040838426
2023-05-29,6.2875,8.464833333333333,7.573097476593056,6.089051216666666,7.84225516936111
2023-05-30,9.5875,15.095708333333333,10.439746015616667,9.448773016666667,10.814937773583333
2023-05-31,9.09047619047619,15.966476190476191,11.107144401878836,10.066113295238097,11.43295332868783
2023-06-02,11.02608695652174,22.847804347826088,13.958988476531403,13.520231443478261,14.40290229368599
2023-06-03,9.566666666666666,17.4841875,11.815447957463888,11.018639750000002,12.086482227236111
2023-06-04,13.4625,25.194270833333334,15.11344449737454,15.199878516666665,15.38355687100463
2023-06-05,14.543478260869565,32.696695652173915,18.174567935197103,18.932853530434784,18.58559658811594
2023-06-06,19.517391304347825,43.603521739130436,22.919241688490338,25.111988852173912,23.21536374948792
2023-06-07,18.8125,42.17,21.933014384530093,23.8273415,22.43583756532407
2023-06-08,17.3875,39.7215,21.00789241804676,22.6800653,21.43693802399074
2023-06-09,18.220833333333335,43.271770833333335,23.20435295623889,25.879403316666668,23.100742987236114
2023-06-10,20.379166666666666,48.61847916666667,24.51988015366991,27.192158783333333,25.071909545717592
2023-06-13,11.895454545454545,26.89125,15.21461861889394,15.631664545454546,15.669595051742423
2023-06-24,15.843478260869565,30.16919565217391,17.07071279536425,17.424978295652174,17.541977732140097
2023-06-25,14.9625,26.256270833333332,15.557866988340278,15.260349866666667,16.056971304430554
2023-06-26,12.5625,24.918895833333334,14.805160574651852,14.589147516666667,15.27092509302315
2023-06-27,15.445833333333333,33.6515,18.627581301366668,19.5484747,18.997240381666668
2023-08-02,6.579166666666667,10.473583333333334,8.731230666158334,7.253933366666667,8.982079701666667
2023-08-03,5.604166666666667,9.690708333333333,8.11978226316852,6.5748440666666665,8.469702924398149
2023-08-09,9.195833333333333,17.621020833333333,11.892502068160649,11.059072016666667,12.179531036893518
2023-08-19,11.8375,21.3275625,13.40663277569352,13.05974705,13.693693370856483
2023-08-23,8.608333333333333,11.4355,9.001762358299537,7.64147735,9.304897474046296
2021-01-19,10.066666666666666,11.131124999999999,8.0506180673625,7.370827249999999,8.3580459445
2021-01-29,6.891666666666667,7.615541666666667,6.558420259668056,5.543937233333333,6.831394677111112
2021-02-03,6.425,3.6128125,4.853984039996297,3.5464680499999996,5.050662437412038
2021-02-04,10.779166666666667,13.020479166666666,8.782643040352315,8.618206083333334,8.986636198143518
2021-02-21,8.170833333333334,9.1205,7.645411346513427,6.668684899999999,7.80382698199074
2021-03-05,6.133333333333333,6.350375,6.506301329508333,5.080457299999999,6.705733097083334
2021-03-08,7.508333333333333,7.759979166666667,7.138118532572223,6.355274783333334,7.111517148152778
2021-03-09,6.031818181818182,5.187931818181818,5.931538770262627,4.4155104181818174,6.142458900419193
2021-03-11,5.369565217391305,3.712,5.5808857450942035,3.6330646782608698,5.798606272144927
2021-04-02,6.825,4.16225,6.025178841423612,5.1000406,5.7112157094722225
2021-04-03,7.054166666666666,4.2335416666666665,5.642101393483797,4.368034333333334,5.649903016203703
2021-04-04,6.770833333333333,3.346229166666667,5.378217320002777,3.6808312833333328,5.483926375930555
2021-04-05,7.466666666666667,4.69,5.977439425786575,4.2689461,6.146906521675925
2021-04-06,8.933333333333334,6.80275,6.792274876990741,5.112088150000001,7.091670600759259
2021-04-22,12.204166666666667,15.546479166666666,10.656678969380094,9.804345683333331,10.983572378032408
2021-04-28,9.270833333333334,8.040333333333333,7.70211749843889,5.8732588166666675,7.981089028777777
2021-05-07,6.929166666666666,6.058895833333334,6.961079355183797,4.852792366666667,7.221745623495371
2021-05-08,8.133333333333333,7.828208333333333,7.9101281856856485,6.5151171166666675,7.867503805351852
2021-05-09,7.2625,6.289833333333333,7.2160672311625,5.223854966666667,7.375334012416667
2021-05-15,6.869565217391305,3.8567391304347827,5.96550458948599,3.8012573739130433,6.16006426105314
2021-05-16,6.158333333333333,2.846791666666667,5.817311404359259,3.695539683333333,5.829881881157407
2021-05-17,5.782608695652174,2.6254565217391304,5.855694511516425,3.7288056173913042,5.806932748400966
2021-05-19,6.109090909090909,2.6752727272727275,5.582136129061111,3.1012394181818186,5.809612250616162
2021-05-20,7.729166666666667,3.3324166666666666,5.782797806461575,3.3659895833333326,6.046821566009259
2021-05-21,10.729166666666666,9.853729166666668,8.766516549358798,7.338292133333334,8.845762188995373
2021-05-22,8.581818181818182,4.173818181818182,6.104880361713637,3.949796327272727,6.310028648636363
2021-05-23,6.818181818181818,3.0544772727272727,5.536539091242425,3.1858985272727267,5.80703928898485
2021-05-24,6.495833333333334,3.680458333333333,5.912383098427778,3.6367051666666663,6.138843253638889
2021-05-25,8.525,7.992020833333333,7.772169093131945,5.874603566666667,8.043602786430556
2021-05-26,10.016666666666666,10.714708333333334,8.818759912679168,7.141087416666668,9.177292369666667
2021-09-28,7.270833333333333,7.7433958333333335,7.560347531007409,5.541093666666667,7.914824021800927
2021-10-18,6.308333333333334,4.15125,5.924009798501853,3.77426235,6.192984765981482
2021-10-19,6.779166666666667,5.323083333333333,6.500271951306945,4.501278216666666,6.732243736805556
2021-10-20,6.341666666666667,4.831958333333334,6.290534489983798,4.135600466666666,6.566836380037037
2021-11-09,7.275,5.431791666666666,6.04505996075139,4.393528483333332,6.325138396277778
2021-11-23,7.6375,7.474479166666667,6.8047224004236115,5.427179083333334,7.111628157013889
2021-11-28,13.95,19.674875,11.798161833830093,11.928142000000001,12.143281380240742
2021-11-29,5.7272727272727275,4.5781136363636366,5.720224178621718,4.148712236363636,5.9053268816010105
2022-01-14,7.140909090909091,5.104,6.089195486151516,4.650881581818182,6.185079412484849
2022-01-15,12.633333333333333,14.290458333333333,9.627856697557409,9.175258166666667,9.90609117400926
2022-01-19,12.7125,13.975687500000001,9.28929493406065,8.88766575,9.609013793560186
2022-01-30,10.863636363636363,12.191409090909092,8.387131476394952,8.786210945454547,8.3139517718686875
2022-01-31,16.495833333333334,21.609833333333334,12.161678916096761,12.918789916666666,12.508526992990742
2022-02-14,9.425,8.5975625,7.430984324567593,6.959247000000001,7.334164540782408
2022-02-15,9.725,9.740270833333334,7.573003969575,6.797946316666668,7.805904589291667
2022-02-16,6.29047619047619,2.730809523809524,5.043519964669312,2.9490871047619045,5.322883064592593
2022-02-20,8.066666666666666,7.482583333333333,6.9497080665287045,5.640616516666668,7.170861251962964
2022-03-13,5.314285714285714,2.7962142857142855,4.849983568863492,3.7872779999999997,4.760190982555556
2022-03-22,7.833333333333333,4.519791666666666,6.111974609612964,4.053678683333333,6.347045357787037
2022-03-26,6.695454545454545,5.142409090909091,6.216994111518687,4.627792181818181,6.338242512767677
2022-03-27,7.008333333333334,5.846979166666666,6.715785643243982,5.219585133333332,6.753818299310185
2022-04-20,7.029166666666667,3.93875,6.0688188625888895,4.2433338,6.089797039611112
2022-04-21,7.591666666666667,3.2569375000000003,5.715069966866205,3.64283225,5.83568993050463
2022-04-22,8.6875,3.4418333333333333,5.726715982740279,3.5828751166666666,5.915179083972223
2022-04-23,8.883333333333333,3.91575,5.94830094602963,3.75226255,6.176724973537038
2022-04-24,7.8304347826086955,3.237913043478261,5.552521034197102,3.227975130434783,5.845315274550725
2022-05-10,6.345454545454546,4.219840909090909,5.9365615122409094,3.7961617999999993,6.211468506045454
2022-05-11,6.183333333333334,4.065333333333333,6.1496168509541675,4.251322766666666,6.198991376250001
2022-05-12,5.256521739130434,2.979695652173913,5.6056337434869565,3.448464417391304,5.746373218869566
2022-05-13,6.133333333333333,5.0209166666666665,6.365029295230556,4.201809083333333,6.6571342931111115
2022-05-29,6.925,6.5325,7.156755533691667,4.9495996,7.4882978545
2022-06-22,7.1875,5.9643125,7.128888460880557,5.0063262,7.309170681319445
2022-08-14,8.670833333333333,11.568166666666666,9.291576990876852,7.720395083333333,9.60373590998148
2022-08-15,7.929166666666667,11.895,9.425826038966203,7.752943050000001,9.80211722437963
2022-09-14,11.404166666666667,16.522395833333334,11.307039504917594,10.250828466666668,11.682824329449074
2022-09-15,10.2625,14.018979166666666,10.20325308168889,9.025665233333333,10.518610999819444
2022-09-16,10.960869565217392,17.23667391304348,11.534139439176814,10.621209965217393,11.913314722014492
2022-09-23,7.45,8.6655,8.186815553580555,6.89011415,8.175071956944443
2022-09-24,7.420833333333333,9.936520833333333,8.294098840591206,6.962338316666666,8.534356316837963
2022-09-26,8.625,10.991645833333333,9.071616956352779,7.356322266666667,9.408141011430555
2022-09-27,11.85,16.499770833333333,11.361464269637963,10.676329416666668,11.545569754662036
2022-09-28,8.375,8.243729166666666,7.630739965255093,6.483196283333333,7.678851574032407
2022-09-29,6.108333333333333,4.855104166666667,6.0225001806629646,4.5930231333333325,6.086130272828704
2022-10-04,4.723809523809524,5.053595238095238,5.8334855262370375,4.288253504761905,6.066543432915344
2022-10-05,6.520833333333333,7.117541666666667,6.962248872908333,5.553268033333333,7.142957718750001
2022-10-14,11.566666666666666,17.719625,11.385415157635647,10.7555986,11.802825818185186
2022-10-15,15.0375,24.498583333333332,14.321609078874074,14.583110766666664,14.672739184759259
2022-10-16,11.083333333333334,24.4868125,14.269417418023147,14.390145399999998,14.701211952726853
2022-10-18,10.020833333333334,12.577645833333333,9.417383181746297,8.678766616666666,9.530413131412036
2022-10-19,6.091666666666667,5.2861875,6.112901224974075,5.45410875,5.892123000884259
2022-10-20,14.879166666666666,26.386895833333334,14.573268136429169,15.53177216666667,14.928778316958335
2022-10-21,15.033333333333333,26.119125,14.617440821322687,15.47519765,14.941765611814816
2022-10-22,13.0375,21.202041666666666,12.541363807627778,12.758002083333334,12.890246415805557
2022-10-23,10.675,17.5291875,11.23131606461389,10.890464350000002,11.538874460902779
2022-10-24,15.2,34.60885416666667,18.282839320078242,19.751566183333335,18.753893424800925
2022-11-08,9.258333333333333,7.469458333333334,7.354004475708797,5.843284866666666,7.503062610537038
2022-11-09,8.666666666666666,4.527708333333333,5.585502465562039,4.207974266666666,5.726136010379629
2022-11-14,4.9125,3.7223541666666664,4.668582076673611,3.491336433333333,4.904169117597222
2022-11-18,14.095833333333333,20.758145833333334,11.970385512838428,12.774333766666665,12.184943798865742
2022-11-19,20.391666666666666,32.36785416666667,16.76875234382639,18.606271483333334,17.179934678652778
2022-11-20,10.275,13.039770833333334,8.779492268104168,8.754929216666667,8.926640819041667
2022-11-21,7.766666666666667,5.994375,6.065660216147223,5.50928095,5.973063837194445
2022-11-28,4.382608695652174,2.8746521739130433,5.169134828399034,3.4475458608695657,5.264513221574879
2022-12-02,6.258333333333334,4.124125,5.1650850809004645,4.0651536,5.258976854703704
2022-12-13,9.375,12.060083333333333,8.208291460083334,7.8839104666666655,8.498973822166667
2022-12-17,6.866666666666667,29.249187499999998,15.960315348799998,17.7618409,16.021997174958333
2022-12-18,6.354166666666667,8.920458333333332,7.507370098523149,7.330095066666667,7.3200948421018515
2022-12-19,9.5,19.634880952380954,11.61808985773492,12.696190876190478,11.60290137236508
2022-12-25,5.704166666666667,4.93625,5.096475947595833,5.423430549999999,4.75969697225
2022-12-26,7.625,7.746145833333333,6.572324081723611,6.986014366666666,6.232218014347222
2022-12-27,12,16.699875,10.1550144698,11.188635249999999,10.091882214916664
2022-12-28,19.9,26.4248125,14.141305867535188,15.69632785,14.409308594189817
2023-01-06,5.327272727272727,4.261727272727273,5.369741262184344,4.254551127272728,5.420083244656566
2023-01-07,9.425,12.0683125,8.581857709075926,8.289787899999999,8.712996438449073
2023-01-12,15.416666666666666,20.40275,12.273751299047225,12.3304012,12.623989461111112
2023-01-15,5.795833333333333,6.7414375,6.25645945133889,6.21205185,6.0244714099027785
2023-01-16,14.283333333333333,18.8773125,11.428993585506944,12.379681699999999,11.378906985680556
2023-01-17,9.779166666666667,11.7149375,8.74293321368241,8.3352345,8.784766189217592
2023-01-21,7.4125,6.666895833333333,6.497036514002316,5.990174116666667,6.360091413643518
2023-01-24,5.3809523809523805,4.507547619047619,5.061623798786244,4.201971295238096,5.173212649137566
2023-01-27,6.895833333333333,8.675895833333334,6.914201606645833,6.6515665166666675,6.9446894466249995
2023-01-28,10.041666666666666,14.449208333333333,9.411486182574539,9.771510466666665,9.447615962462963
