sensor_index,DAILY,conc,A_B_Avg,pm2.5_cf_1_a,pm2.5_cf_1_b,humidity_a,temp_Celsius,dewPoint,n
6008,2021-12-04,10.121739130434783,17.67891304347826,17.257565217391303,18.10026086956522,38.52026086956522,19.070893719806765,6.774945893719807,23
6008,2021-12-05,10.656521739130435,18.074891304347826,17.682521739130433,18.467260869565216,42.337739130434784,16.235893719806764,4.703441545893721,23
6008,2021-12-06,11.270833333333334,22.0366875,21.569125,22.50425,44.84575,19.19527777777778,8.164427777777778,24
6008,2021-12-07,4.2681818181818185,4.00225,4.021772727272727,3.982727272727273,30.257590909090908,11.61608585858586,-2.3323959595959587,22
6008,2021-12-08,6.016666666666667,8.41775,8.295083333333332,8.540416666666667,28.87770833333333,11.30863425925926,-2.9158240740740737,24
6008,2021-12-09,6.8625,10.1226875,9.917333333333334,10.328041666666667,39.231791666666666,7.786342592592593,-4.367299074074073,24
6008,2021-12-10,13.195833333333333,27.306125,26.886666666666667,27.725583333333333,46.173541666666665,12.134282407407408,1.3689907407407413,24
6008,2021-12-11,10.869565217391305,25.577934782608697,24.939260869565217,26.216608695652173,65.78847826086957,17.414710144927536,10.572405797101451,23
6008,2021-12-12,3.4782608695652173,3.0015652173913043,2.8778260869565218,3.125304347826087,39.96965217391304,12.35268115942029,0.34661159420289933,23
6008,2021-12-13,8.321739130434782,14.876434782608696,15.02104347826087,14.731826086956522,41.5434347826087,9.39852657004831,-2.2927864734299512,23
6008,2021-12-14,8.4625,15.025500000000001,14.989541666666668,15.061458333333333,36.906958333333336,11.481550925925927,-1.1370574074074074,24
6008,2021-12-15,6.895833333333333,10.443479166666666,10.264958333333333,10.622,32.604166666666664,11.777083333333334,-1.7020833333333323,24
6008,2021-12-16,12.175,22.989791666666665,22.765333333333334,23.21425,42.29720833333333,13.966064814814816,2.4255064814814826,24
6008,2021-12-17,7.220833333333333,15.153875,14.871833333333333,15.435916666666667,58.8235,19.256157407407407,11.020857407407409,24
6008,2021-12-18,9.170833333333333,23.9383125,23.352166666666665,24.52445833333333,67.47354166666666,18.299375,11.794083333333335,24
6008,2021-12-20,4.791666666666667,6.741604166666667,6.781958333333334,6.70125,47.819583333333334,5.786250000000001,-4.6498333333333335,24
6008,2021-12-21,8.795833333333334,16.505625,16.497583333333335,16.513666666666666,47.31404166666667,6.167430555555556,-4.369761111111111,24
6008,2021-12-22,7.5125,12.013583333333333,11.984125,12.043041666666667,37.46670833333334,11.83689814814815,-0.6697601851851844,24
6008,2021-12-23,5.25,6.351520833333334,6.35575,6.347291666666667,30.908791666666666,8.77650462962963,-5.041737037037037,24
6008,2021-12-24,6.941666666666666,9.8060625,9.675041666666667,9.937083333333334,34.038875,11.959120370370371,-1.2331046296296289,24
6008,2021-12-25,6.016666666666667,7.970833333333333,7.808958333333333,8.132708333333333,44.46270833333333,18.154351851851853,7.0468935185185195,24
6008,2021-12-26,5.3,7.331229166666667,7.1453750000000005,7.517083333333333,48.764,20.695231481481482,10.448031481481483,24
6008,2021-12-27,8.682608695652174,14.412326086956522,14.11404347826087,14.710608695652175,45.40930434782609,15.654541062801933,4.73640193236715,23
